Trial,Time,Frame,CaptureTime,LogTime,HMDPosition,HMDRotation,GlobalCameraPosition,CameraForward,GazeStatus,CombinedGazeForward,CombinedGazePosition,CombinedGazeForwardGlobal,CombinedGazePositionGlobal,GazeHitObject,GazeHitPosition,InterPupillaryDistanceInMM,LeftEyeStatus,LeftEyeForward,LeftEyePosition,LeftPupilIrisDiameterRatio,LeftPupilDiameterInMM,LeftIrisDiameterInMM,RightEyeStatus,RightEyeForward,RightEyePosition,RightPupilIrisDiameterRatio,RightPupilDiameterInMM,RightIrisDiameterInMM,FocusDistance,FocusStability
1,6/25/2023 5:40:17 PM,37259146,1000186425959835838,63823311617513,(-2.936, 0.977, 3.614),(-0.538, 0.616, -0.563, -0.116),(383.264, 1.501, 1072.614),(0.464, -0.819, -0.339),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259147,1000186425964955287,63823311617513,(-2.936, 0.977, 3.614),(-0.538, 0.616, -0.563, -0.116),(383.264, 1.501, 1072.614),(0.464, -0.819, -0.339),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259148,1000186425970072328,63823311617513,(-2.936, 0.977, 3.614),(-0.538, 0.616, -0.563, -0.116),(383.264, 1.501, 1072.614),(0.464, -0.819, -0.339),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259149,1000186425975183792,63823311617513,(-2.936, 0.977, 3.614),(-0.538, 0.616, -0.563, -0.116),(383.264, 1.501, 1072.614),(0.464, -0.819, -0.339),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259150,1000186425980291359,63823311617535,(-2.939, 0.978, 3.615),(-0.537, 0.615, -0.565, -0.118),(383.261, 1.502, 1072.615),(0.463, -0.822, -0.333),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259151,1000186425985395322,63823311617535,(-2.939, 0.978, 3.615),(-0.537, 0.615, -0.565, -0.118),(383.261, 1.502, 1072.615),(0.463, -0.822, -0.333),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259152,1000186425990495516,63823311617535,(-2.939, 0.978, 3.615),(-0.537, 0.615, -0.565, -0.118),(383.261, 1.502, 1072.615),(0.463, -0.822, -0.333),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259153,1000186425995592198,63823311617535,(-2.939, 0.978, 3.615),(-0.537, 0.615, -0.565, -0.118),(383.261, 1.502, 1072.615),(0.463, -0.822, -0.333),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259154,1000186426000685558,63823311617547,(-2.940, 0.979, 3.616),(-0.538, 0.613, -0.566, -0.119),(383.260, 1.501, 1072.616),(0.462, -0.823, -0.331),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259155,1000186426005775751,63823311617547,(-2.940, 0.979, 3.616),(-0.538, 0.613, -0.566, -0.119),(383.260, 1.501, 1072.616),(0.462, -0.823, -0.331),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259156,1000186426010862672,63823311617558,(-2.942, 0.979, 3.617),(-0.538, 0.612, -0.566, -0.121),(383.259, 1.501, 1072.617),(0.461, -0.824, -0.330),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259157,1000186426015946720,63823311617558,(-2.942, 0.979, 3.617),(-0.538, 0.612, -0.566, -0.121),(383.259, 1.501, 1072.617),(0.461, -0.824, -0.330),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259158,1000186426021027863,63823311617558,(-2.942, 0.979, 3.617),(-0.538, 0.612, -0.566, -0.121),(383.259, 1.501, 1072.617),(0.461, -0.824, -0.330),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259159,1000186426026105924,63823311617568,(-2.943, 0.980, 3.618),(-0.539, 0.611, -0.566, -0.122),(383.257, 1.501, 1072.618),(0.461, -0.824, -0.329),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259160,1000186426031181149,63823311617568,(-2.943, 0.980, 3.618),(-0.539, 0.611, -0.566, -0.122),(383.257, 1.501, 1072.618),(0.461, -0.824, -0.329),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259161,1000186426036255282,63823311617579,(-2.944, 0.981, 3.619),(-0.540, 0.611, -0.566, -0.123),(383.256, 1.501, 1072.619),(0.461, -0.824, -0.329),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259162,1000186426041325255,63823311617579,(-2.944, 0.981, 3.619),(-0.540, 0.611, -0.566, -0.123),(383.256, 1.501, 1072.619),(0.461, -0.824, -0.329),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259163,1000186426046392751,63823311617590,(-2.945, 0.981, 3.620),(-0.541, 0.610, -0.566, -0.124),(383.255, 1.501, 1072.620),(0.460, -0.825, -0.329),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259164,1000186426051457852,63823311617590,(-2.945, 0.981, 3.620),(-0.541, 0.610, -0.566, -0.124),(383.255, 1.501, 1072.620),(0.460, -0.825, -0.329),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259165,1000186426056520699,63823311617601,(-2.946, 0.982, 3.621),(-0.541, 0.609, -0.566, -0.126),(383.254, 1.501, 1072.621),(0.459, -0.825, -0.328),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259166,1000186426061581504,63823311617601,(-2.946, 0.982, 3.621),(-0.541, 0.609, -0.566, -0.126),(383.254, 1.501, 1072.621),(0.459, -0.825, -0.328),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259167,1000186426066639929,63823311617612,(-2.947, 0.982, 3.622),(-0.542, 0.608, -0.566, -0.127),(383.253, 1.502, 1072.622),(0.458, -0.826, -0.327),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259168,1000186426071696261,63823311617612,(-2.947, 0.982, 3.622),(-0.542, 0.608, -0.566, -0.127),(383.253, 1.502, 1072.622),(0.458, -0.826, -0.327),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259169,1000186426076750684,63823311617624,(-2.948, 0.983, 3.624),(-0.542, 0.607, -0.566, -0.129),(383.252, 1.501, 1072.624),(0.457, -0.828, -0.326),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259170,1000186426081804468,63823311617624,(-2.948, 0.983, 3.624),(-0.542, 0.607, -0.566, -0.129),(383.252, 1.501, 1072.624),(0.457, -0.828, -0.326),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259171,1000186426086858206,63823311617624,(-2.948, 0.983, 3.624),(-0.542, 0.607, -0.566, -0.129),(383.252, 1.501, 1072.624),(0.457, -0.828, -0.326),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259172,1000186426091906881,63823311617634,(-2.948, 0.984, 3.625),(-0.543, 0.607, -0.566, -0.131),(383.252, 1.502, 1072.625),(0.456, -0.829, -0.325),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259173,1000186426096953923,63823311617634,(-2.948, 0.984, 3.625),(-0.543, 0.607, -0.566, -0.131),(383.252, 1.502, 1072.625),(0.456, -0.829, -0.325),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259174,1000186426102000062,63823311617646,(-2.949, 0.984, 3.627),(-0.543, 0.606, -0.566, -0.133),(383.251, 1.501, 1072.627),(0.454, -0.830, -0.325),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259175,1000186426107043597,63823311617646,(-2.949, 0.984, 3.627),(-0.543, 0.606, -0.566, -0.133),(383.251, 1.501, 1072.627),(0.454, -0.830, -0.325),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259176,1000186426112085571,63823311617657,(-2.949, 0.985, 3.628),(-0.544, 0.605, -0.565, -0.135),(383.251, 1.502, 1072.628),(0.452, -0.830, -0.326),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259197,1000186426217572926,63823311617758,(-2.946, 0.990, 3.646),(-0.555, 0.607, -0.549, -0.147),(383.254, 1.501, 1072.646),(0.431, -0.830, -0.353),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259216,1000186426312983908,63823311617848,(-2.937, 0.997, 3.662),(-0.565, 0.617, -0.523, -0.163),(383.263, 1.501, 1072.662),(0.391, -0.829, -0.400),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259236,1000186426413387536,63823311617948,(-2.926, 1.006, 3.683),(-0.564, 0.638, -0.498, -0.164),(383.274, 1.502, 1072.683),(0.353, -0.820, -0.450),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:18 PM,37259256,1000186426513764455,63823311618058,(-2.917, 1.020, 3.695),(-0.573, 0.619, -0.485, -0.230),(383.283, 1.503, 1072.695),(0.271, -0.864, -0.424),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:18 PM,37259276,1000186426614124202,63823311618148,(-2.909, 1.030, 3.703),(-0.565, 0.627, -0.469, -0.262),(383.291, 1.502, 1072.703),(0.201, -0.884, -0.423),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:18 PM,37259296,1000186426714460106,63823311618249,(-2.892, 1.044, 3.708),(-0.532, 0.652, -0.463, -0.280),(383.308, 1.502, 1072.708),(0.127, -0.901, -0.415),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:18 PM,37259316,1000186426814773167,63823311618348,(-2.869, 1.055, 3.711),(-0.473, 0.706, -0.441, -0.288),(383.331, 1.501, 1072.711),(0.011, -0.895, -0.445),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:18 PM,37259336,1000186426914951642,63823311618449,(-2.847, 1.066, 3.716),(-0.428, 0.743, -0.418, -0.301),(383.353, 1.502, 1072.716),(-0.089, -0.878, -0.470),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
